; oligo-analysis  -v 1 -sort -i $RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102400_zNNOQn.fasta.fasta -format fasta -return occ -table -1str -noov -quick_if_possible -seqtype dna -bg upstream-noorf -org Escherichia_coli_GCF_000005845.2_ASM584v2 -pseudo 0.01 -l 2 -o $RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.104844_7ZpmZl_2nt.tab
; Citation: van Helden et al. (1998). J Mol Biol 281(5), 827-42. 
; Program version              	1.169
; Slow counting mode           
; Oligomer length              	2
; Input file                   	$RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102400_zNNOQn.fasta.fasta
; Input format                 	fasta
; Output file                  	$RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.104844_7ZpmZl_2nt.tab
; Discard overlapping matches
; Counted on a single strand
; Number of output patterns	16
# seq	aa	ac	ag	at	ca	cc	cg	ct	ga	gc	gg	gt	ta	tc	tg	tt
bamD	7	6	8	9	4	3	7	8	6	6	7	11	12	8	8	13
raiA	25	16	16	21	22	6	10	15	22	10	6	10	9	20	16	20
pheL	7	9	5	3	5	3	8	5	4	6	3	9	8	4	6	8
pheA	11	6	5	6	6	3	6	3	7	5	7	4	3	4	5	5
tyrA	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	2
aroF	15	9	11	19	10	4	10	11	12	9	7	12	17	14	12	15
yfiL	15	12	11	19	12	7	10	11	14	9	4	9	17	12	10	15
yfiR	14	6	4	20	9	3	5	4	13	4	4	4	9	8	12	13
yfiB	1	0	1	4	1	0	1	0	2	0	1	0	2	1	0	0
rplS	2	1	5	5	2	3	1	0	5	1	1	1	4	1	0	3
trmD	3	4	1	1	1	2	4	1	2	2	3	1	2	0	0	0
rimM	0	1	0	1	2	0	1	1	0	0	2	3	0	3	3	0
rpsP	9	17	7	12	17	15	19	15	11	20	14	15	8	14	20	20
ffh	12	11	14	10	14	8	11	5	14	13	4	11	7	6	13	6
ypjD	6	11	5	10	13	4	11	14	6	13	8	11	7	14	14	12
yfjD	2	1	3	0	1	2	0	0	2	0	1	1	0	1	0	1
grpE	12	4	8	9	2	6	7	5	16	6	2	5	3	5	12	9
nadK	9	5	5	9	12	2	7	8	5	6	6	4	3	16	2	12
recN	7	10	4	6	7	3	2	5	2	2	2	5	11	2	3	6
bamE	13	9	11	9	11	5	8	7	9	8	7	7	8	9	5	8
ratA	10	6	7	12	9	6	9	5	8	8	6	5	8	9	5	6
smpB	6	5	5	12	5	6	9	7	9	8	6	6	8	8	9	10
ssrA	12	15	3	22	18	13	11	17	7	15	9	5	14	16	13	13
intA	15	8	14	11	9	16	13	11	14	14	7	8	9	12	9	13
yfjH	0	1	3	2	3	1	0	4	3	2	2	3	1	4	5	7
alpA	7	3	4	2	5	2	0	3	4	2	1	1	1	3	3	0
yfjI	11	4	5	17	9	4	3	6	4	8	4	5	13	7	8	11
yfjJ	15	12	10	17	12	3	2	9	9	2	6	5	18	9	4	9
yfjL	23	16	18	33	21	16	12	19	19	21	14	30	28	15	40	21
yfjM	9	9	7	12	10	10	2	9	7	5	10	4	12	7	7	4
rnlA	4	4	9	12	7	10	2	7	7	5	10	9	12	7	10	9
yfjP	26	18	13	30	22	21	11	25	20	12	9	16	18	28	25	28
yfjQ	2	2	5	5	3	4	3	9	3	7	3	6	6	6	7	10
yfjR	11	10	7	15	14	16	10	15	4	10	4	17	13	20	14	17
ypjK	2	2	3	2	5	2	3	0	2	4	4	2	1	1	2	2
yfjT	4	3	3	1	2	0	1	0	4	0	1	0	1	0	0	0
yfjU	0	1	1	2	0	0	0	1	2	0	0	0	2	0	1	1
yfjV	11	10	7	13	12	5	4	9	7	5	2	5	10	10	6	9
yfjW	9	5	9	13	6	2	4	7	10	5	5	10	10	7	12	11
ypjI	31	23	32	38	29	22	17	33	22	33	19	25	43	23	31	40
yfjX	3	9	3	8	11	9	8	5	3	8	2	1	6	7	1	9
yfjY	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0
ypjJ	0	1	0	1	0	0	0	0	0	0	1	1	2	0	0	1
yfjZ	3	3	3	3	2	1	0	2	5	0	1	2	3	1	4	1
ypjF	2	1	3	1	2	0	1	1	2	2	0	0	1	1	0	1
psaA	26	19	12	12	16	10	4	12	17	5	3	2	9	8	8	10
ypjA	21	15	15	33	25	10	12	21	22	19	10	14	16	24	28	28
pinH	25	23	14	26	21	10	8	20	17	13	12	20	26	13	28	31
ypjC	42	32	32	49	36	16	13	24	27	20	7	28	50	21	30	41
ileY	44	20	23	68	25	3	16	20	33	17	13	30	54	24	41	38
ygaQ	34	30	21	67	39	14	16	25	22	15	4	19	56	35	19	50
csiD	21	16	13	34	17	12	10	23	14	14	5	18	32	20	24	33
lhgO	2	0	2	1	1	0	2	0	2	3	2	0	0	0	1	1
gabD	2	1	2	1	1	1	1	1	2	1	1	1	1	0	2	1
gabT	1	0	1	1	0	0	1	1	3	1	1	0	0	0	2	0
gabP	14	12	12	13	11	13	27	12	16	21	20	11	10	16	10	6
csiR	0	2	2	2	4	1	0	0	2	0	1	1	0	3	1	0
ygaU	3	5	3	2	2	6	9	8	3	8	2	7	4	6	6	5
yqaE	21	9	15	15	8	3	4	14	7	10	3	7	23	7	5	12
ygaV	12	7	14	15	5	3	4	15	7	10	3	9	23	7	8	21
ygaP	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0
stpA	34	19	28	55	26	7	15	23	28	24	15	25	48	21	33	56
alaE	50	27	22	58	36	15	15	29	24	28	10	14	47	25	29	32
ygaC	11	4	9	16	7	4	8	5	11	7	8	9	10	9	10	13
ygaM	13	9	5	16	10	8	8	9	9	7	4	4	10	11	7	11
nrdH	16	15	6	23	14	12	15	15	12	9	6	13	18	21	13	15
nrdF	1	0	0	2	0	0	0	1	1	0	1	0	1	1	0	0
proV	22	15	13	40	28	11	12	20	14	18	11	12	26	28	18	29
proX	5	4	1	3	5	4	3	4	2	5	3	1	2	2	4	2
ygaY	10	10	2	23	20	10	12	10	6	15	4	4	10	17	11	14
ygaZ	11	6	9	12	10	2	4	6	3	5	3	9	14	9	3	11
mprA	8	7	2	10	8	2	2	5	3	1	2	4	9	6	4	7
emrA	13	3	10	10	11	4	7	6	9	11	6	4	3	9	7	4
emrB	0	0	2	0	1	1	1	0	1	1	1	3	0	1	3	0
luxS	8	3	6	4	2	2	2	4	6	2	4	2	5	3	2	4
micA	4	2	4	4	2	4	2	6	3	2	2	3	5	6	2	8
gshA	4	5	4	7	7	2	2	2	3	4	5	4	6	2	5	6
yqaB	24	12	18	22	21	17	17	16	16	16	8	9	15	27	6	18
argQ	15	5	18	18	11	8	13	8	14	15	11	8	16	12	6	10
argZ	4	1	4	8	3	1	2	4	2	3	2	3	8	5	2	4
argY	14	9	17	12	10	8	14	9	12	15	14	11	16	9	7	8
argV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
serV	21	20	17	18	18	8	17	26	18	12	3	21	19	29	17	27
csrA	15	12	14	21	13	4	12	12	16	14	10	14	19	11	18	17
alaS	5	8	8	9	8	4	7	7	6	7	7	6	10	7	4	15
recX	3	2	3	4	3	2	3	4	2	5	3	5	4	4	6	8
recA	5	7	5	9	7	2	2	3	5	3	3	4	10	2	5	4
pncC	9	7	7	8	8	7	5	14	8	8	6	6	6	11	11	11
mltB	20	8	13	23	7	11	8	13	18	9	10	15	19	12	21	24
srlA	24	15	13	23	21	10	8	13	12	9	11	8	19	18	7	20
srlB	1	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0
srlD	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
srlM	6	7	9	9	9	5	5	7	9	7	5	2	7	7	4	4
srlR	5	3	2	5	3	2	3	3	3	3	1	5	4	4	6	8
norR	16	5	11	23	13	3	3	9	9	8	2	11	16	12	15	15
norV	15	11	9	23	15	2	3	11	12	8	3	5	16	9	13	16
hypF	9	8	5	12	7	5	15	7	11	11	12	8	7	10	10	6
hydN	10	8	4	18	13	2	5	6	7	5	3	10	9	11	14	12
ascG	21	12	14	23	14	7	14	5	20	9	10	21	15	11	23	19
ascF	19	21	5	23	23	10	14	14	11	9	7	12	15	20	14	21
ascB	1	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0
hycF	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0
hycE	1	0	4	0	0	0	0	0	3	1	0	1	1	0	1	2
hycD	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hycB	6	4	4	9	7	4	8	5	9	9	7	9	1	7	15	8
hycA	22	12	6	20	13	6	10	13	10	12	5	10	15	12	16	13
hypA	13	10	13	20	16	5	10	6	12	12	6	12	15	10	13	22
hypB	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
fhlA	7	3	3	4	3	4	2	7	3	4	2	3	5	5	5	6
ygbA	18	7	17	26	12	6	11	12	18	16	19	20	20	13	25	26
mutS	26	20	12	26	25	19	11	17	13	16	6	7	20	18	12	18
pphB	14	9	4	10	4	3	4	5	6	2	3	3	13	3	3	7
ygbI	16	6	14	18	10	2	9	7	12	13	7	15	16	6	18	16
ygbJ	16	15	7	18	18	7	9	14	6	13	2	6	16	12	10	16
ygbL	4	6	5	4	5	4	5	8	6	6	3	3	3	7	5	7
ygbM	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
ygbN	5	8	3	7	6	6	3	4	2	0	5	5	10	6	1	6
rpoS	3	3	4	3	4	4	4	3	4	4	6	3	1	4	3	5
nlpD	7	6	6	10	8	7	5	6	5	5	9	12	9	8	11	14
ispD	2	1	1	2	1	1	1	0	1	1	1	0	1	1	0	1
ftsB	9	9	7	17	11	8	11	8	10	8	10	16	12	13	17	11
ygbE	3	4	2	3	6	4	3	0	2	1	3	4	1	4	1	2
cysD	21	11	10	21	12	12	13	17	9	15	7	11	20	16	12	22
iap	22	11	17	21	12	7	13	10	16	15	12	11	20	9	12	21
ygbT	2	0	1	1	0	0	0	0	1	0	1	2	2	0	2	1
casD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
casC	1	1	0	0	0	1	0	2	1	0	1	0	0	1	0	1
casA	43	19	17	57	20	7	12	11	26	9	11	22	48	14	28	41
ygcB	10	4	9	17	9	1	5	7	9	7	4	5	13	9	7	7
sokX	7	5	7	17	7	4	5	9	9	7	1	4	13	9	9	10
cysH	5	2	8	4	7	3	5	3	5	7	5	5	2	5	4	1
cysJ	19	18	12	22	12	10	17	22	13	17	11	17	26	17	18	37
queD	37	17	22	22	18	11	17	12	17	17	10	18	26	13	12	19
ygcN	4	2	4	5	2	1	3	4	3	3	6	10	6	5	9	5
ygcP	3	0	1	4	0	0	0	0	1	0	1	0	3	0	0	1
ygcS	4	3	7	3	4	4	9	4	6	8	8	6	3	6	5	8
ygcU	4	2	2	9	3	2	1	4	3	0	4	3	7	5	3	11
ygcW	27	15	22	26	15	9	8	20	20	11	10	16	27	17	17	28
yqcE	28	16	20	26	17	10	8	22	17	11	9	15	27	20	15	27
ygcE	4	1	3	2	2	1	0	0	3	1	2	0	1	1	0	1
queE	13	9	5	16	9	4	3	8	7	5	2	6	13	6	10	14
yqcG	14	6	8	16	10	2	3	5	6	5	4	9	13	7	9	13
ygcG	1	0	1	2	0	0	0	0	2	0	0	0	2	0	1	1
eno	7	6	7	0	2	2	5	5	5	4	4	10	7	2	6	6
pyrG	13	9	11	15	16	7	10	13	9	13	12	14	10	18	14	21
mazG	3	8	3	3	9	3	1	6	3	1	3	3	3	7	3	7
mazE	3	3	4	11	2	1	3	4	6	3	3	5	10	3	6	4
relA	1	1	4	2	1	2	4	2	5	3	5	2	1	3	3	3
rlmD	4	3	4	3	4	2	2	2	4	1	3	5	3	4	3	5
barA	5	5	2	3	3	3	2	4	4	1	2	3	3	4	4	4
gudD	3	1	1	2	1	0	0	1	2	0	1	0	1	1	1	1
gudP	24	19	18	28	25	19	31	26	19	34	16	26	22	29	30	37
yqcA	2	1	2	0	1	1	1	0	2	0	2	1	0	1	0	0
yqcC	0	0	2	2	1	2	2	5	1	4	2	2	2	3	3	7
csrB	20	7	13	20	8	6	7	14	16	6	4	9	16	17	11	21
syd	7	5	6	4	4	2	2	2	6	0	1	6	6	3	3	3
queF	3	6	2	4	3	1	2	6	3	0	2	5	6	6	4	7
ygdH	7	2	8	10	8	1	4	3	7	5	7	7	4	9	7	11
sdaC	33	23	23	58	34	18	19	23	26	20	10	21	44	32	26	47
sdaB	1	1	0	2	0	5	9	5	1	7	2	3	2	6	1	6
ygdG	3	1	5	7	4	10	8	10	4	8	5	5	5	14	4	9
fucO	4	1	4	1	2	0	1	0	3	1	2	1	1	1	1	1
fucA	51	22	29	47	29	10	14	20	34	16	19	28	36	25	35	41
fucP	42	30	21	47	33	19	16	28	28	17	10	21	37	30	29	50
fucI	3	1	2	4	1	1	1	1	3	0	1	2	3	2	2	2
fucK	5	4	7	9	5	7	7	6	7	10	7	5	8	4	8	5
fucR	3	3	0	6	2	2	7	1	4	4	5	3	3	3	4	1
ygdD	0	3	1	0	0	1	2	0	1	0	1	2	3	0	0	1
gcvA	13	6	8	14	8	3	2	6	4	6	5	7	16	5	6	9
gcvB	9	7	6	14	6	5	2	8	5	6	3	6	16	4	8	13
ygdI	16	8	13	20	8	6	9	11	14	11	7	9	19	9	12	13
csdA	13	9	11	20	12	7	9	13	9	11	6	8	19	14	8	16
tcdA	10	8	12	23	12	11	13	11	13	18	13	15	18	10	21	15
mltA	13	11	7	14	13	8	13	11	11	15	7	7	9	11	13	23
metZ	23	7	11	14	13	7	13	7	11	15	8	11	9	11	13	13
metW	4	1	3	3	1	0	1	0	3	1	1	3	3	0	3	2
metV	4	1	3	3	2	0	1	0	3	1	1	3	2	1	3	1
amiC	10	8	15	19	10	4	11	10	13	12	5	16	19	12	14	29
argA	29	16	10	19	14	5	11	15	12	12	4	8	19	13	10	10
ptrA	11	9	8	18	10	3	8	9	13	11	6	11	13	7	18	12
recC	0	0	2	0	1	1	1	1	1	2	1	0	0	1	0	0
ppdA	10	9	8	7	6	15	18	12	11	14	5	9	7	14	8	13
thyA	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0
lgt	8	8	6	11	11	8	11	10	6	13	7	6	8	10	9	10
ptsP	1	1	0	1	2	1	1	0	0	1	0	1	0	1	0	1
rppH	32	29	23	41	28	21	15	33	24	15	15	37	41	31	39	41
mutH	46	33	29	42	39	15	18	17	30	19	18	32	35	23	33	34
ygdQ	1	2	2	5	4	5	4	5	1	7	3	0	4	3	3	9
ygdR	6	10	8	10	7	7	7	11	6	5	7	6	15	10	3	8
tas	6	1	4	9	4	7	3	10	3	5	5	3	7	10	4	12
aas	4	3	4	5	4	3	6	9	4	5	2	5	5	10	4	7
omrA	7	8	5	7	12	6	8	6	5	6	2	8	3	12	5	8
omrB	17	12	10	8	10	5	12	9	11	13	13	19	9	6	20	18
galR	18	19	9	8	20	13	12	10	6	13	5	12	9	11	10	17
lysA	7	3	4	16	7	2	6	7	5	6	3	5	11	11	6	11
lysR	11	5	7	16	6	3	6	4	11	6	2	3	11	5	7	7
ygeA	2	6	8	6	8	6	8	6	8	8	9	9	5	8	9	14
araE	25	14	6	43	22	10	6	19	12	10	8	13	30	23	23	31
kduD	3	1	1	3	1	0	1	0	1	1	2	3	3	0	3	3
kduI	16	15	6	32	19	10	9	21	15	9	6	9	19	24	18	30
yqeF	20	16	9	23	15	8	4	17	8	9	10	16	25	11	21	21
yqeG	21	16	17	23	21	10	4	9	11	9	8	16	25	8	15	20
yqeH	38	23	21	67	40	11	8	19	25	12	9	14	46	33	22	42
yqeI	29	21	13	45	26	13	11	8	13	9	3	17	40	15	15	25
yqeL	2	2	2	5	3	0	0	1	3	1	1	1	4	1	3	3
yqeK	12	10	11	24	12	2	7	6	14	4	8	12	20	11	12	17
ygeF	17	12	6	24	12	8	7	11	11	4	2	10	20	14	12	12
ygeG	34	12	13	33	17	2	2	5	11	5	4	11	30	7	11	12
ygeH	32	18	21	41	29	8	2	16	14	13	5	13	38	16	16	31
ygeI	17	7	11	21	8	3	1	7	11	6	3	5	19	3	10	18
pbl	8	6	2	12	7	3	3	4	5	0	0	2	7	8	2	6
ygeK	20	3	4	39	10	2	2	9	10	6	6	6	26	11	16	28
ygeO	1	0	0	1	2	1	0	0	0	1	1	0	0	1	0	0
insC1	7	7	9	7	6	4	0	7	7	1	2	4	10	5	4	5
ygeQ	16	9	4	14	8	6	6	6	3	5	3	10	15	6	8	20
glyU	6	2	8	5	6	1	5	4	4	9	4	4	6	4	4	4
ygeR	32	19	34	42	23	12	19	20	39	22	22	20	33	21	27	31
xdhA	31	20	20	42	27	22	19	34	21	22	12	19	33	39	23	32
xdhB	1	1	0	2	1	0	0	0	1	0	1	0	1	1	0	0
ygeV	39	17	24	47	26	12	14	27	26	20	17	30	35	30	38	35
ygeW	35	30	27	47	38	17	14	24	30	20	12	17	35	26	26	39
ygeX	2	0	5	4	3	6	3	4	4	4	6	1	2	5	1	1
ygeY	8	3	2	3	2	2	1	5	4	2	4	1	3	3	4	1
hyuA	0	2	2	1	1	4	3	5	2	2	4	3	2	5	2	8
yqeA	5	3	4	5	5	2	0	2	6	1	2	1	2	2	4	0
yqeB	1	1	2	4	1	3	3	1	3	1	6	4	3	2	3	4
yqeC	6	3	7	12	3	4	2	5	7	3	7	5	11	5	6	9
mocA	9	5	5	12	6	7	2	7	5	3	4	3	11	7	3	6
ygfK	27	13	18	31	21	14	10	16	19	13	11	13	21	21	17	27
ssnA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ygfM	5	1	7	3	2	2	1	2	6	2	3	1	2	2	2	2
xanQ	15	5	8	14	4	6	9	10	12	9	7	7	10	9	12	11
guaD	1	0	3	0	2	0	0	0	1	0	1	2	1	1	0	0
ghxQ	4	3	1	4	3	1	1	2	2	0	1	1	3	3	1	2
ygfT	39	17	24	45	28	9	20	18	31	23	17	19	28	25	29	30
uacT	30	19	18	45	29	17	20	24	25	23	9	17	28	31	28	39
idi	8	6	3	14	8	2	6	7	7	4	5	7	7	11	9	10
lysS	2	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0
prfB	8	4	5	8	6	3	4	7	5	4	2	3	6	9	3	5
recJ	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1
dsbC	4	1	2	1	0	0	1	1	4	0	1	1	0	1	2	1
xerD	9	4	7	9	8	1	6	7	5	10	7	6	7	7	8	5
fldB	5	6	7	9	8	7	6	7	7	10	1	4	7	5	8	9
sdhE	23	11	16	18	8	6	15	12	21	15	9	14	15	9	20	16
ygfZ	16	14	12	18	20	9	15	16	9	15	6	11	15	21	8	23
yqfA	8	8	12	13	9	2	6	9	10	5	6	13	13	11	10	17
yqfB	2	2	5	3	3	2	0	2	3	1	2	2	3	3	1	2
bglA	2	2	2	3	1	2	0	5	3	1	2	2	3	3	3	2
ygfF	19	13	20	11	16	13	14	15	19	16	16	10	10	16	11	17
gcvP	5	6	9	6	9	4	5	11	9	5	8	4	3	14	4	8
gcvH	0	1	1	2	0	0	0	1	3	0	1	0	1	0	3	6
gcvT	22	16	15	42	25	15	14	23	21	13	15	26	26	33	32	60
ubiI	3	1	2	1	1	0	1	0	1	1	3	1	2	0	0	2
pepP	5	2	3	0	1	0	1	0	2	0	1	3	1	0	1	1
ygfB	6	10	10	10	9	12	6	16	14	12	6	5	7	9	14	9
zapA	9	5	16	10	14	6	6	10	9	12	12	10	7	14	9	6
ssrS	3	4	3	0	2	1	2	2	3	0	2	5	3	1	3	3
fau	5	8	3	5	9	7	3	6	5	4	1	0	3	5	3	3
sibC	1	4	1	6	3	3	4	3	6	3	1	2	3	3	5	5
ibsC	14	9	13	12	14	10	12	14	12	16	12	12	8	15	15	17
serA	20	14	6	26	21	11	12	11	12	12	8	9	14	18	15	22
rpiA	3	3	1	7	3	1	4	1	3	3	1	3	4	3	4	4
yqfE	2	3	0	3	3	2	0	7	1	4	1	3	2	3	8	4
argP	4	3	7	3	8	1	0	0	3	4	2	3	2	1	3	2
scpA	15	13	7	17	20	7	10	10	8	13	6	7	10	14	11	15
scpB	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	2
scpC	4	1	2	0	0	1	2	1	3	1	1	1	1	1	1	0
ygfI	9	8	6	12	5	7	11	11	9	9	11	8	12	10	10	11
yggE	10	5	8	5	5	3	3	7	8	7	5	2	5	4	5	4
argO	11	5	5	18	8	6	5	13	6	7	3	2	14	15	5	10
mscS	19	8	18	31	21	15	18	22	19	30	16	15	18	23	27	29
fbaA	16	16	24	11	18	5	11	8	21	16	9	8	11	6	10	10
pgk	5	4	5	2	5	1	3	2	5	4	1	1	1	3	1	3
epd	18	11	18	21	18	11	11	16	16	13	13	17	16	20	17	26
yggD	1	1	1	2	1	1	1	1	3	0	2	1	1	2	2	0
yggP	2	1	2	0	1	0	0	0	1	0	1	1	2	0	0	1
cmtA	1	2	1	3	1	1	0	5	1	0	1	0	4	4	0	2
cmtB	26	15	9	40	17	9	15	10	11	13	9	16	36	14	16	30
tktA	18	7	19	18	20	8	24	10	16	26	14	18	9	21	16	16
loiP	16	18	10	18	16	14	24	19	21	26	8	7	9	16	20	18
speB	9	7	4	11	5	10	9	7	7	5	5	9	10	10	7	11
speA	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1
yqgB	9	9	8	4	7	1	8	12	7	7	7	10	7	10	8	14
yqgC	14	10	12	4	8	7	8	8	10	7	1	9	7	7	7	9
metK	29	19	21	25	27	19	12	8	20	16	8	13	18	12	15	17
galP	29	30	15	43	41	15	17	22	15	19	8	16	32	32	18	42
yggI	2	1	4	3	5	8	4	12	2	7	2	1	1	13	2	5
endA	6	7	4	5	6	3	4	10	5	6	4	4	5	6	8	6
rsmE	3	10	2	2	3	6	8	5	5	4	4	3	6	1	2	6
gshB	2	0	2	1	0	0	1	0	3	0	1	0	1	0	0	0
yqgE	4	9	8	2	7	6	5	11	11	7	3	3	2	6	8	8
yggR	0	0	2	1	0	1	1	1	2	0	1	1	1	2	0	2
yggS	2	1	1	1	0	1	1	2	2	0	1	0	1	2	0	0
yggT	3	1	1	1	0	1	1	0	2	1	2	0	1	0	0	1
rdgB	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0
yggM	6	5	2	10	6	9	10	5	4	6	6	5	7	10	4	11
ansB	14	9	7	15	7	6	8	11	7	6	4	11	18	11	9	18
yggN	11	9	9	14	10	6	12	11	14	18	12	5	8	6	15	8
trmI	10	14	7	7	16	8	9	9	7	13	9	6	5	7	9	12
mutY	12	6	9	7	9	9	9	7	7	13	8	14	5	7	16	10
yggX	1	0	3	3	0	0	3	0	5	1	1	2	1	1	2	1
mltC	7	9	2	2	9	4	5	2	2	6	3	1	1	1	3	1
nupG	17	12	6	19	22	10	9	5	9	10	6	9	6	15	13	14
speC	11	18	15	20	18	18	28	32	18	30	16	28	16	30	33	38
yqgA	38	28	32	20	33	16	28	15	30	30	18	18	16	18	18	11
pheV	8	2	8	11	6	2	7	1	11	8	3	7	4	3	11	6
yghE	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
yghF	9	9	6	11	11	1	8	6	8	5	4	6	7	10	5	9
yghG	5	6	3	8	4	3	1	3	4	0	0	2	9	3	2	8
pppA	11	14	10	11	14	14	21	6	9	24	13	5	12	4	6	9
sslE	40	17	21	56	26	9	16	22	21	16	6	29	47	31	29	61
glcA	28	22	22	31	18	12	19	18	14	22	12	21	43	11	16	23
glcB	3	2	2	1	1	0	2	0	4	1	1	0	1	0	0	0
glcG	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glcF	0	0	2	0	1	0	0	1	1	2	2	0	0	0	0	0
glcD	28	24	19	11	26	8	12	12	15	15	7	11	13	12	10	11
glcC	11	11	12	11	10	7	12	19	12	15	8	24	13	15	26	28
yghO	0	2	1	3	3	2	1	4	2	1	1	1	1	5	1	4
insH1	4	1	4	3	1	1	1	1	5	1	2	2	1	2	3	0
yghQ	3	3	2	3	2	0	2	4	3	3	5	1	4	2	2	2
yghR	3	2	1	4	2	1	1	0	4	0	3	0	2	1	2	1
yghS	16	9	4	25	12	5	5	3	6	3	6	9	20	9	8	18
yghT	18	9	3	25	8	6	5	4	9	3	5	9	20	6	12	16
pitB	28	12	7	43	16	8	8	10	13	6	5	17	33	16	21	26
gss	11	8	19	9	11	7	6	12	11	14	7	23	13	7	24	15
yghU	15	23	12	9	24	7	6	19	7	14	7	8	13	11	11	11
hybG	1	0	1	1	0	1	1	0	1	0	1	1	2	0	0	1
hybA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hybO	14	7	4	26	11	6	12	8	7	13	5	7	20	11	11	16
yghW	12	5	6	13	4	1	8	6	6	7	3	6	14	6	6	6
yghX	15	14	11	9	13	11	13	13	12	14	4	11	9	11	12	13
gpr	13	11	13	9	12	4	13	11	11	14	11	14	9	12	13	15
yqhA	12	12	9	12	8	6	11	11	12	7	6	15	13	10	14	17
yghA	17	15	11	12	14	6	11	9	10	7	6	12	13	12	8	12
exbD	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0
exbB	18	12	13	22	13	3	16	11	18	17	10	14	17	11	19	18
metC	18	14	11	22	19	10	16	13	11	17	3	12	17	18	13	18
yghB	9	7	10	9	11	5	6	4	9	7	8	8	6	7	8	14
yqhC	5	2	7	10	8	8	3	15	9	13	4	4	3	11	16	8
yqhD	8	4	15	10	16	4	3	7	11	13	8	2	3	9	8	5
dkgA	5	8	6	3	8	6	7	7	5	5	5	6	4	9	2	9
yqhG	15	9	10	16	14	11	12	11	11	10	10	8	10	17	8	12
yqhH	10	4	2	6	3	1	1	2	3	2	2	0	6	0	1	2
ygiQ	4	2	4	10	3	6	7	8	7	5	6	2	7	11	3	12
ftsP	3	5	3	5	6	2	3	4	2	5	5	4	5	3	4	7
plsC	15	12	12	13	13	14	17	11	14	15	10	13	10	14	13	18
parC	7	4	7	11	5	7	13	8	10	12	8	7	8	10	9	7
ygiS	11	6	7	8	6	5	8	6	7	9	8	7	8	6	8	11
mqsR	13	13	7	12	9	9	5	22	3	10	9	11	20	13	12	20
ygiV	3	2	2	2	2	3	6	1	3	4	4	2	2	3	1	4
ygiW	12	9	8	9	6	5	6	9	6	7	3	10	14	6	9	15
qseB	15	10	9	9	9	3	6	8	6	7	5	9	14	6	6	12
ygiZ	26	17	15	32	15	6	13	15	23	11	11	18	26	15	24	25
mdaB	25	18	15	32	24	11	13	15	15	11	6	17	26	23	15	26
ygiN	2	1	6	0	1	1	0	3	3	2	2	1	3	1	0	2
parE	4	4	0	2	1	1	2	3	2	0	0	0	3	2	0	2
cpdA	2	3	1	1	2	2	2	1	2	0	1	2	1	1	1	0
nudF	15	12	11	15	18	6	11	9	7	17	7	12	14	9	14	16
tolC	16	12	9	15	14	7	11	11	9	17	6	12	14	7	18	15
ygiB	8	10	4	8	7	10	12	11	9	7	8	6	7	13	6	9
ygiC	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0
ygiD	10	8	6	17	12	6	6	8	9	3	4	6	10	15	6	10
zupT	10	6	8	17	6	4	6	6	15	3	6	8	10	9	12	10
ribB	18	14	25	25	15	20	23	18	23	25	20	27	26	18	27	24
yqiC	24	27	18	25	27	20	23	25	18	25	20	14	26	23	15	18
ygiL	32	13	10	41	15	5	4	16	9	4	1	11	39	18	10	30
yqiG	12	4	3	12	7	4	6	0	5	5	5	3	8	4	4	6
insC1	21	11	12	27	14	9	7	7	13	6	7	9	23	11	10	19
yqiH	1	1	1	1	1	0	0	1	2	0	1	0	1	1	1	1
glgS	21	15	15	27	14	5	6	13	15	8	12	16	27	10	18	23
yqiJ	23	16	13	27	18	12	6	15	10	8	5	15	27	15	14	21
