; oligo-analysis  -v 1 -sort -i $RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102320_q0uO0g.fasta.fasta -format fasta -return occ -table -1str -quick_if_possible -seqtype dna -bg upstream-noorf -org Saccharomyces_cerevisiae -pseudo 0.01 -l 2 -o $RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.121001_FPd5b0_2nt.tab
; Citation: van Helden et al. (1998). J Mol Biol 281(5), 827-42. 
; Program version              	1.169
; Slow counting mode           
; Oligomer length              	2
; Input file                   	$RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102320_q0uO0g.fasta.fasta
; Input format                 	fasta
; Output file                  	$RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.121001_FPd5b0_2nt.tab
; Count overlapping matches
; Counted on a single strand
; Number of output patterns	16
# seq	aa	ac	ag	at	ca	cc	cg	ct	ga	gc	gg	gt	ta	tc	tg	tt
CAF4	43	15	14	31	20	12	4	19	13	8	7	12	27	20	14	16
SPC34	30	15	12	25	18	5	5	7	10	8	2	7	25	6	8	17
KAE1	14	6	7	18	7	7	8	9	10	7	5	7	14	11	9	32
TD(GUC)K	74	21	29	70	30	10	11	20	34	12	11	25	56	28	31	37
GAP1	58	26	28	43	33	22	14	28	32	18	19	22	33	31	30	62
TA(AGC)K2	41	27	23	76	35	18	8	31	30	10	13	15	61	37	24	50
YKR041W	13	4	5	5	6	3	3	11	3	5	0	3	5	11	3	56
UTH1	68	21	25	30	27	33	21	31	23	19	21	24	26	38	20	72
YKR043C	42	22	17	28	25	9	6	16	13	13	6	9	30	11	12	42
UIP5	42	9	16	28	12	6	6	17	11	13	9	22	30	13	25	42
YKR045C	46	8	11	27	9	6	6	13	10	12	5	12	27	9	17	34
PET10	33	15	16	51	18	9	13	9	14	10	11	18	50	15	13	16
NAP1	17	9	13	21	13	8	4	5	11	9	12	7	19	4	10	26
FMP46	53	24	26	36	38	20	25	34	28	34	33	20	20	39	31	38
TRK2	45	24	42	37	32	30	22	25	48	31	22	21	23	24	36	37
YKR051W	71	30	30	43	31	23	10	23	26	9	4	19	45	25	14	57
MRS4	39	25	34	41	29	23	17	30	34	21	19	25	37	30	29	66
YSR3	39	16	20	28	16	11	11	29	17	13	14	24	31	26	23	46
DYN1	41	16	18	26	14	3	11	15	18	12	13	14	29	12	14	33
RHO4	33	14	15	26	14	13	11	18	12	12	3	16	29	18	14	41
TRM2	46	19	14	48	22	10	7	19	19	7	4	12	40	22	16	50
RPS21A	41	17	15	36	19	5	8	10	17	4	4	16	33	16	14	33
GLG1	44	26	31	39	18	19	14	34	27	15	19	37	51	25	34	66
TIF1	41	27	14	37	25	9	9	29	16	11	5	12	36	25	17	52
UTP30	61	13	14	37	9	7	8	23	17	7	10	15	38	20	17	46
KTR2	60	15	19	34	17	9	6	17	15	12	3	13	35	14	15	49
TFA2	92	21	47	32	28	13	13	26	33	21	14	25	39	25	20	50
LAS1	48	9	17	23	18	4	4	16	13	10	4	11	19	19	13	20
OAF3	20	11	16	23	13	4	4	17	19	10	4	9	19	13	18	48
PAM17	26	8	8	31	10	3	5	10	9	4	8	12	29	13	11	32
CCP1	46	30	37	38	38	26	22	29	32	32	19	24	35	27	28	36
GPT2	39	20	39	37	25	20	21	35	37	30	24	24	34	31	31	52
BET3	69	26	37	47	32	16	13	19	36	19	14	31	43	19	36	42
MET1	67	24	23	57	32	9	14	33	24	18	7	24	49	36	29	53
YKR070W	26	7	15	17	14	6	8	4	12	8	6	11	14	11	8	12
DRE2	62	24	20	55	32	7	8	25	13	11	10	20	53	30	17	66
SIS2	45	25	27	49	30	16	16	33	28	21	23	24	43	33	30	56
TK(UUU)K	44	28	23	55	30	24	21	23	30	17	21	28	46	29	31	49
AIM29	28	4	10	10	4	5	3	7	10	4	4	7	10	7	8	26
YKR075C	50	32	26	34	32	19	19	28	29	19	32	19	32	28	22	78
ECM4	45	29	28	39	30	25	10	34	25	14	12	28	42	31	29	78
MSA2	35	9	11	26	16	5	7	15	8	11	6	13	23	17	14	40
YKR078W	27	13	11	23	16	6	4	7	11	6	5	9	20	8	10	30
TRZ1	56	28	28	40	33	25	16	35	24	19	26	23	39	36	23	48
MTD1	69	29	29	44	34	30	10	34	22	21	11	21	47	27	25	46
RPF2	28	7	12	35	10	7	7	17	18	10	9	15	26	17	24	41
NUP133	41	15	17	35	24	9	7	12	17	10	7	7	26	18	10	28
DAD2	41	12	13	27	9	3	5	11	15	5	6	9	27	8	11	29
HBS1	25	17	11	24	14	6	6	13	12	8	3	7	25	8	11	12
MRPL20	27	6	15	14	13	3	1	8	11	6	6	8	11	10	9	26
PRP16	26	8	8	14	9	6	1	15	10	6	3	6	11	11	13	27
OMA1	26	10	11	16	7	6	6	8	9	2	5	10	22	9	4	20
TVP38	29	10	7	26	14	4	5	15	11	7	7	4	19	17	9	29
TGL4	82	19	29	57	21	10	10	26	21	16	22	22	63	22	20	59
PXL1	73	18	31	51	20	19	11	27	23	18	13	21	58	22	19	75
SRL3	51	23	31	47	31	10	11	24	23	16	15	20	48	26	17	64
SRP40	50	26	29	32	31	18	17	30	27	17	22	31	30	35	29	75
PTR2	37	28	17	47	30	16	12	44	18	16	17	23	45	42	27	80
RPL40B	36	18	25	56	37	26	13	26	21	24	20	22	41	34	29	71
MLP1	50	31	25	52	28	15	15	41	34	17	19	14	46	36	25	51
PCC1	61	26	27	38	30	19	10	23	28	11	12	23	32	26	26	38
YKR096W	52	17	38	41	22	17	12	25	34	22	26	28	40	20	34	71
PCK1	71	29	35	43	31	15	10	29	21	22	28	24	54	20	22	45
UBP11	75	18	27	39	19	14	13	38	23	14	17	25	42	38	22	75
BAS1	66	19	28	41	17	13	14	24	33	13	14	24	38	23	28	104
SKG1	41	21	35	41	22	15	17	34	32	17	19	26	43	35	24	76
SIR1	76	26	34	41	24	19	17	35	35	17	15	21	43	32	22	41
FLO10	61	27	30	36	24	12	20	25	27	19	13	40	43	23	35	64
NFT1	71	29	23	50	32	9	12	25	25	10	20	27	46	30	27	63
YKR104W	9	4	3	8	3	2	4	8	6	6	8	3	6	5	9	14
YKR105C	55	27	39	54	37	16	16	16	30	22	12	30	52	20	27	46
YKR106W	85	29	36	42	32	8	16	13	28	8	15	36	47	23	21	60
YLL067C	67	30	29	30	26	23	25	25	38	12	22	33	25	34	30	50
YLL066W-B	46	33	27	36	25	31	27	38	25	24	15	26	46	33	21	46
YLL066C	67	30	29	30	26	23	25	25	38	12	22	33	25	34	30	50
PAU18	56	30	33	49	35	17	18	23	38	22	20	22	40	23	31	42
AYT1	47	25	32	53	32	16	12	25	31	19	17	27	47	25	33	58
MHT1	63	20	19	27	23	12	7	19	18	13	13	18	25	16	24	24
MMP1	24	18	19	27	24	13	7	19	16	13	12	20	25	18	23	63
GTT2	62	26	38	42	30	14	19	24	37	20	23	30	38	28	30	38
YLL058W	54	27	28	50	35	17	11	30	33	22	11	22	37	27	38	57
JLP1	40	24	30	38	28	11	8	26	18	22	18	24	46	15	26	39
YLL056C	78	26	36	39	26	12	18	31	40	23	19	17	36	26	26	46
YCT1	70	31	31	36	35	19	19	24	36	22	21	29	28	25	36	37
YLL054C	26	11	16	31	17	8	4	18	13	9	7	15	28	19	16	59
AQY2	54	25	24	40	20	23	17	39	20	25	9	25	49	26	29	74
FRE6	45	18	16	45	25	10	8	15	18	9	9	13	36	21	15	28
COF1	46	19	17	19	16	9	6	16	17	7	11	8	22	11	10	16
LDB18	16	8	16	19	10	11	6	17	11	7	9	19	22	17	16	46
YBT1	58	23	29	37	29	13	10	28	19	20	10	20	40	25	20	66
RNP1	60	17	20	40	24	10	12	22	17	14	10	15	36	27	14	56
RPL8B	46	32	22	44	32	17	11	35	31	13	12	15	35	33	26	95
FPS1	59	20	44	39	28	19	21	21	35	21	21	33	40	30	23	45
ATG10	61	25	21	57	24	12	9	30	22	13	17	22	57	25	28	76
SDH2	32	11	18	31	13	11	10	15	14	18	17	10	33	9	15	21
VPS13	45	20	20	43	22	13	9	21	21	8	14	20	41	24	20	74
UBI4	55	29	30	31	26	26	18	35	30	15	24	29	33	35	26	57
ENT4	44	13	18	14	10	4	6	11	15	4	7	17	19	10	13	20
PRP19	48	17	27	24	20	10	8	21	22	17	17	9	26	15	13	28
GRC3	28	9	21	24	13	17	8	27	15	17	10	17	26	22	20	48
RIX7	24	10	13	31	17	4	12	12	16	12	11	16	22	19	19	23
IRC19	23	16	12	31	19	11	12	13	19	12	4	10	22	16	17	24
YLL032C	63	23	21	37	28	9	4	29	15	13	5	13	38	25	16	64
GPI13	80	23	26	42	32	17	13	23	26	19	25	21	33	25	27	67
RUP2	79	29	31	39	27	25	16	22	29	15	16	23	43	21	20	64
TPO1	60	21	34	40	24	15	22	28	39	13	21	26	33	39	22	62
ISA1	62	26	27	51	24	17	17	22	33	12	26	19	48	24	20	71
HSP104	56	25	19	50	35	21	9	26	14	14	15	17	44	31	17	73
TP(UGG)L	39	26	23	76	28	21	9	28	29	3	12	21	68	36	21	59
PAU17	71	40	29	32	39	16	14	32	25	18	15	30	38	27	29	44
SSA2	46	25	20	46	27	16	12	38	24	12	14	19	40	40	23	97
YLL023C	32	11	16	17	14	9	3	11	9	7	7	11	22	10	8	19
HIF1	50	29	29	37	25	18	19	35	22	19	14	32	48	31	25	66
SPA2	80	31	45	36	25	7	24	16	42	20	17	31	45	15	23	42
KNS1	67	31	34	37	30	23	18	30	30	23	15	21	42	24	21	53
COX19	68	31	28	30	33	25	20	41	23	27	19	10	33	36	12	63
DPS1	61	28	29	49	34	12	13	24	31	18	14	29	41	24	37	55
YLL017W	66	27	29	52	39	14	9	28	26	22	13	27	44	26	37	40
SDC25	34	18	15	25	17	11	12	20	20	12	13	15	21	18	21	28
BPT1	44	13	18	53	22	23	16	25	16	18	7	22	47	31	22	60
YLL014W	20	12	15	24	13	4	6	11	15	10	5	8	24	8	12	22
PUF3	93	25	36	42	23	11	11	32	38	22	20	17	42	19	30	38
YEH1	61	20	29	56	23	12	20	27	28	23	23	20	54	27	23	53
SOF1	32	12	17	30	13	2	9	4	19	7	11	16	27	7	16	44
PSR1	53	35	29	26	32	23	15	44	18	21	10	33	40	35	28	57
COX17	42	28	13	34	27	15	8	21	10	7	3	11	38	21	7	28
DRS1	28	11	21	34	7	3	8	13	21	7	15	28	38	10	27	42
YLL007C	10	2	5	4	4	1	1	1	2	2	2	2	6	1	0	1
YLL006W-A	1	2	1	4	0	2	1	5	1	2	1	2	6	2	4	10
MMM1	8	2	6	5	2	2	0	5	8	1	0	2	4	4	5	9
SPO75	92	31	26	35	35	12	11	31	17	12	10	29	40	33	22	63
ORC3	64	31	35	36	26	11	11	22	34	12	12	32	42	16	33	82
SFI1	40	12	15	40	16	7	5	10	13	10	12	14	37	9	17	19
RTT109	25	17	12	28	17	5	8	13	8	7	5	21	31	15	16	20
DNM1	27	18	18	27	15	8	10	16	14	12	14	18	35	11	16	28
YLR001C	44	16	25	41	19	15	13	14	22	14	10	19	41	15	18	38
NOC3	52	21	26	54	31	21	11	29	20	15	14	22	51	35	19	78
YLR003C	31	12	9	25	15	7	3	8	15	4	4	5	17	10	12	25
THI73	37	24	38	46	31	19	14	26	32	17	18	37	46	30	34	50
SSL1	49	31	30	46	30	18	17	33	31	20	22	29	46	29	33	35
SSK1	47	20	27	49	22	23	14	28	25	17	14	27	50	27	28	79
NSE1	79	27	28	49	28	14	14	27	27	17	23	20	50	25	22	47
PAM18	55	32	33	34	26	12	18	22	40	12	23	23	33	23	24	42
RLP24	42	23	22	34	24	23	18	33	23	12	12	32	33	40	26	55
TEN1	6	7	9	14	6	2	1	12	10	4	3	4	14	8	8	32
TS(AGA)L	61	26	20	67	35	22	10	24	22	14	10	23	56	29	29	51
LOT6	49	29	22	54	34	18	11	25	26	13	12	36	45	29	42	54
YLR012C	71	23	26	63	29	12	12	20	30	15	19	25	54	23	32	45
GAT3	69	27	32	44	30	21	7	33	30	18	18	19	43	25	28	55
PPR1	27	14	11	26	13	9	7	14	13	6	4	11	25	15	12	36
BRE2	36	11	14	26	12	4	7	11	15	6	9	14	25	13	13	27
PML1	14	10	8	16	17	5	6	12	5	7	3	8	12	19	6	42
MEU1	42	8	12	16	6	3	6	8	19	7	5	10	12	5	17	14
POM34	98	16	32	49	19	10	8	30	24	15	19	24	53	26	23	53
PSR2	52	24	38	37	23	18	11	36	35	19	14	17	41	26	23	85
YEH2	23	10	6	25	19	9	6	6	4	8	7	12	17	14	12	38
IRC25	38	12	6	25	12	7	6	6	14	8	9	10	17	4	19	23
SDO1	91	29	25	44	26	13	9	25	27	14	7	23	45	17	30	74
IZH3	63	22	40	32	26	8	18	18	36	18	38	37	32	22	33	56
UBR2	58	29	26	45	37	17	17	30	19	24	19	25	43	32	25	53
SNF7	43	20	35	53	23	12	18	19	30	21	27	33	55	19	31	60
SED5	61	23	11	37	19	18	11	19	17	7	9	13	35	20	15	40
AAT2	58	34	30	50	36	13	19	21	35	19	21	23	44	23	28	45
ADE16	57	23	32	43	34	34	10	35	18	20	13	15	47	36	11	71
RPL15A	49	28	19	56	36	13	15	25	28	19	13	22	40	29	35	72
YLR030W	68	22	23	66	32	14	14	20	24	16	9	31	55	27	35	43
YLR031W	23	11	12	12	10	3	2	9	11	4	3	6	14	6	7	9
RAD5	25	16	9	16	16	6	6	15	3	9	3	11	22	12	7	28
RSC58	41	14	14	32	18	8	9	10	16	6	4	5	26	17	4	35
SMF3	38	24	19	45	33	22	9	29	17	14	11	22	39	33	25	54
MLH2	36	24	19	42	29	21	9	31	12	18	8	16	44	27	19	70
TA(UGC)L	51	22	29	70	25	14	10	24	31	8	17	26	65	29	26	36
YLR035C-A	53	44	21	49	48	24	11	41	25	16	12	17	42	40	26	30
YLR036C	66	30	27	48	30	12	12	25	26	12	16	26	49	25	25	70
DAN2	64	19	34	49	35	17	14	23	28	20	20	27	39	33	27	50
COX12	29	13	19	34	22	11	5	7	16	10	3	9	27	12	11	24
RIC1	25	15	7	35	18	11	11	14	12	11	9	17	27	17	22	59
YLR040C	55	13	16	41	21	13	10	21	16	11	10	17	33	28	18	59
YLR042C	59	28	27	45	31	24	19	28	30	19	11	24	39	31	27	57
TRX1	59	21	22	29	17	13	8	21	25	8	14	22	31	17	24	44
PDC1	48	22	12	54	30	16	10	36	21	15	12	22	38	39	36	88
STU2	32	13	20	23	13	6	3	15	16	6	8	23	27	12	21	58
RLA1	45	22	23	50	28	13	11	36	27	21	20	25	41	32	38	67
FRE8	81	18	29	47	26	14	9	19	17	18	17	32	50	19	29	74
RPS0B	57	28	30	37	25	21	20	27	35	20	29	23	36	24	27	60
YLR049C	30	21	20	47	22	17	16	24	11	22	9	27	55	19	24	49
YLR050C	46	14	19	27	13	6	11	4	19	7	7	12	29	7	7	22
FCF2	34	11	17	17	14	10	7	10	17	7	4	10	14	14	10	26
IES3	26	10	10	17	10	4	7	17	14	7	10	11	14	17	14	34
YLR053C	39	18	11	35	20	4	11	13	14	13	10	16	31	13	21	20
OSW2	35	13	15	32	22	9	9	11	11	12	9	12	27	17	11	47
SPT8	32	20	26	32	26	27	35	27	18	38	33	32	34	30	27	62
ERG3	41	20	30	36	29	19	34	18	31	31	32	35	26	29	33	55
YLR057W	47	20	18	31	22	8	13	20	15	17	8	15	31	18	16	47
SHM2	44	19	17	25	18	16	6	28	18	8	5	15	25	26	18	47
REX2	54	23	20	34	29	11	10	29	25	13	17	23	23	32	31	56
FRS1	56	23	29	34	31	17	10	20	32	13	11	23	23	25	29	54
RPL22A	55	37	17	49	32	14	6	24	16	8	1	16	56	17	17	61
YLR063W	25	3	8	25	10	4	2	10	6	5	4	7	19	14	9	56
YLR064W	38	9	12	17	13	3	6	9	15	3	5	6	10	15	6	33
YLR065C	35	11	17	12	12	5	8	17	14	10	11	21	15	16	20	25
SPC3	25	21	17	12	20	11	8	17	16	10	5	11	15	14	12	35
PET309	36	13	20	22	13	9	9	15	20	13	13	18	21	11	22	41
FYV7	41	18	15	22	22	13	9	20	11	13	9	13	21	20	13	36
MEF1	34	10	12	33	13	4	4	6	18	7	10	4	23	6	13	27
XYL2	24	12	9	21	10	10	3	10	11	5	3	4	20	7	8	8
RGR1	28	9	13	16	14	6	8	15	8	9	11	18	17	19	14	29
YLR072W	29	18	15	16	14	11	8	13	19	9	6	9	17	8	14	28
YLR073C	53	20	19	31	25	10	14	12	17	14	8	14	28	17	12	39
BUD20	90	25	30	40	26	13	9	22	32	14	20	18	37	18	25	50
RPL10	50	18	22	40	25	20	9	30	18	14	13	25	37	32	26	90
FMP25	40	13	18	26	15	4	6	11	16	11	8	17	27	8	19	39
BOS1	24	11	16	25	15	8	10	12	20	11	15	13	18	15	18	28
SIC1	28	13	12	25	18	15	10	16	15	11	8	11	18	20	15	24
EMP46	24	13	12	31	15	2	4	11	9	4	11	8	31	13	6	46
GAL2	58	18	32	51	33	14	16	23	26	23	32	26	42	31	27	47
SRL2	55	21	32	50	20	8	6	27	29	15	27	29	54	16	36	74
EMP70	76	26	26	44	23	13	9	25	22	12	18	28	52	19	27	73
RAX2	59	20	24	45	28	14	15	13	30	9	11	17	32	27	17	59
ARP6	32	9	17	26	14	7	7	8	16	9	11	18	22	10	19	27
SMC4	27	18	8	26	19	11	7	17	10	9	7	9	22	16	14	32
CSF1	44	19	24	26	21	12	12	26	14	18	17	24	34	23	20	40
GAA1	40	24	26	26	20	17	12	24	23	18	12	19	34	14	21	44
ALT1	18	36	20	38	32	26	22	44	19	25	9	24	42	37	27	80
XDJ1	73	19	45	34	27	13	20	22	37	27	29	35	35	23	34	26
YLR091W	23	9	13	24	15	7	7	10	13	11	7	6	19	12	10	29
SUL2	30	17	27	27	22	9	13	17	20	14	20	36	29	21	30	32
NYV1	44	21	18	32	24	23	8	14	18	13	5	6	30	12	11	34
GIS3	47	21	27	35	29	12	17	25	23	23	25	23	32	26	25	47
IOC2	46	28	24	36	29	16	23	34	23	26	11	24	35	32	27	59
KIN2	59	24	34	36	27	11	23	24	32	26	16	28	35	23	29	46
HRT3	33	12	17	23	14	14	8	14	21	9	8	10	18	15	15	29
CHA4	38	21	17	36	25	11	10	9	15	10	2	9	35	13	7	11
ICT1	18	12	23	24	18	9	20	23	16	26	26	41	26	23	39	51
YLR099W-A	51	41	23	24	39	26	20	23	23	26	9	12	26	16	18	18
ERG27	26	10	19	18	12	5	10	5	16	9	10	17	19	8	13	23
APC9	46	11	16	21	13	4	3	10	11	7	9	7	24	8	7	23
CDC45	76	32	30	46	45	13	18	23	23	23	6	22	40	32	19	51
YLR104W	61	22	26	43	19	10	18	26	39	22	17	28	32	19	45	72
SEN2	52	29	33	42	28	7	14	34	33	18	11	27	42	30	31	68
MDN1	38	22	18	36	17	9	9	31	21	10	5	13	38	25	17	67
REX3	67	13	31	36	17	5	9	18	25	10	9	22	38	21	17	38
YLR108C	58	35	29	42	39	29	20	22	36	14	24	20	31	32	22	46
AHP1	68	29	24	42	32	25	17	22	32	11	30	25	31	32	27	52
CCW12	67	19	19	42	30	33	23	32	18	27	17	21	33	39	24	55
HOG1	77	23	35	46	20	9	19	28	34	17	30	21	50	27	18	45
TR(ACG)L	70	39	24	54	37	22	15	29	25	11	4	22	55	31	19	42
AVL9	56	29	31	40	33	21	13	32	31	23	19	22	36	26	32	55
CFT2	71	28	32	45	35	15	14	24	30	18	14	25	40	26	27	55
MSL5	29	15	9	25	19	9	6	18	8	11	4	11	22	16	16	38
CLF1	23	10	11	21	8	6	5	12	11	8	5	8	23	7	11	20
YLR118C	21	6	7	13	6	4	4	8	9	6	3	2	10	6	6	13
SRN2	13	2	8	13	6	3	4	7	6	6	4	6	10	9	6	21
YPS1	52	32	27	36	33	27	17	36	27	19	14	21	35	35	23	65
YPS3	59	17	24	59	19	14	21	25	32	26	32	21	50	22	34	44
YLR125W	38	23	37	40	35	24	16	35	25	25	14	36	40	39	33	39
YLR126C	36	13	17	26	17	3	7	7	18	10	6	10	22	8	14	22
APC2	31	11	13	15	12	5	5	12	9	8	7	12	18	11	10	30
DCN1	30	12	12	15	10	7	5	13	11	8	5	11	18	9	12	31
DIP2	25	9	20	26	10	7	6	9	18	7	11	11	26	9	10	18
ZRT2	58	39	19	44	34	18	14	22	24	12	15	19	44	18	22	44
ACE2	69	28	35	36	33	11	11	23	20	20	29	23	46	20	17	38
YLR132C	33	17	19	20	12	10	8	23	18	10	10	19	26	15	20	28
CKI1	28	19	23	20	20	10	8	19	15	10	10	17	26	18	12	33
PDC5	71	26	23	54	34	14	13	30	26	23	9	18	43	28	31	56
SLX4	64	27	26	49	28	14	9	28	27	14	12	21	48	24	27	81
TIS11	28	19	18	26	26	14	17	24	18	25	13	21	19	23	29	26
YLR137W	26	21	24	26	29	13	17	18	23	25	14	19	19	18	26	28
NHA1	30	15	16	36	20	13	9	22	16	17	9	9	31	19	17	47
SLS1	26	9	11	14	6	8	6	20	8	9	4	12	20	13	12	30
RRN5	30	12	20	14	12	4	6	11	13	9	8	9	20	8	6	26
PUT1	37	23	15	38	29	21	20	31	17	23	12	12	31	34	16	51
TD(GUC)L1	70	29	30	49	31	13	9	29	22	12	20	30	56	28	25	46
YLR143W	19	2	9	15	6	2	1	8	7	5	2	3	12	9	5	19
ACF2	28	4	7	15	6	1	1	9	7	2	2	7	13	10	9	29
RMP1	29	7	9	15	9	2	1	7	10	2	1	4	13	7	6	28
SPE4	17	5	11	13	8	2	3	10	9	7	4	5	12	9	6	22
YLR146W-A	22	5	10	13	6	4	3	11	9	7	2	5	12	9	8	17
SMD3	15	6	12	17	6	3	6	14	11	7	5	5	19	13	5	32
PEP3	32	5	14	17	5	5	6	12	13	7	3	6	19	11	6	15
YLR149C	77	34	31	39	29	9	16	29	34	15	25	22	42	25	24	48
STM1	51	18	33	41	26	26	14	23	29	14	11	32	38	31	28	84
PCD1	20	6	14	29	10	4	7	5	10	6	14	15	30	10	10	29
YLR152C	42	27	28	53	30	14	20	22	30	12	23	37	47	33	32	49
ACS2	45	24	15	44	19	16	23	17	19	16	9	22	44	19	19	54
RNH203	35	17	16	24	25	18	11	17	14	17	5	20	19	19	24	53
TQ(UUG)L	51	23	29	67	25	11	14	27	31	11	10	27	63	33	26	51
TAR1	22	37	28	33	42	43	26	39	26	30	23	20	30	40	22	38
YLR154C-G	42	30	40	27	27	26	29	23	44	22	44	37	27	27	33	21
YLR154C-H	25	16	20	31	28	12	9	36	13	20	4	17	25	37	22	42
ASP3-1	65	28	33	36	39	20	15	36	30	24	16	22	27	38	28	42
YLR156W	40	21	38	41	36	23	17	30	35	26	16	29	30	36	35	46
YLR156C-A	25	16	20	31	28	12	9	36	13	20	4	17	25	37	22	42
ASP3-2	65	28	33	36	39	20	15	36	31	24	15	22	27	38	28	42
YLR157W-D	40	21	39	40	36	23	17	30	35	27	16	29	30	35	35	46
YLR157C-B	30	12	19	43	10	5	6	13	22	4	8	12	43	12	13	18
YLR157C-A	30	12	19	43	10	5	6	13	22	4	8	12	43	12	13	18
YLR157W-E	18	12	13	43	13	8	6	19	12	4	5	12	43	22	10	30
YLR157C-C	25	16	20	31	28	12	9	36	13	20	4	17	25	37	22	42
ASP3-3	65	28	33	36	39	20	15	36	30	24	16	22	27	38	28	42
YLR159W	40	21	39	40	36	23	17	30	35	27	16	29	30	35	35	46
YLR159C-A	25	16	20	31	28	12	9	36	13	20	4	17	25	37	22	42
ASP3-4	65	28	33	36	39	20	15	36	30	24	16	22	27	38	28	42
YLR161W	40	21	39	40	36	23	17	30	35	27	16	29	30	35	35	46
YLR162W	11	21	18	6	21	18	20	11	13	20	7	14	11	10	10	19
YLR162W-A	42	29	28	34	34	28	26	34	27	29	22	23	30	36	25	28
MAS1	48	25	33	48	26	17	19	31	32	20	19	29	49	31	29	43
YLR164W	52	27	33	43	29	23	19	28	29	17	21	28	45	32	22	51
PUS5	17	7	13	17	10	4	3	6	12	6	7	7	16	5	9	30
SEC10	67	30	27	50	33	15	10	26	28	14	19	23	46	26	28	57
RPS31	62	21	31	44	24	17	10	24	28	12	23	27	43	25	27	81
AIM30	57	12	25	34	14	7	13	6	33	12	16	10	25	9	16	18
APS1	25	14	14	23	17	7	8	5	15	6	10	11	18	10	11	15
DPH5	46	11	20	18	14	9	4	14	18	8	12	12	18	12	14	27
YLR173W	27	12	14	18	14	12	4	20	12	8	9	11	18	18	14	46
IDP2	34	17	20	35	17	7	14	19	18	12	27	23	37	21	19	22
CBF5	38	15	13	33	15	6	5	19	20	3	4	9	26	21	14	62
RFX1	48	31	28	25	36	23	28	26	24	30	28	36	24	29	34	49
YLR177W	37	31	39	32	36	26	22	27	29	32	37	33	37	22	33	26
TFS1	33	12	21	24	16	10	10	12	19	14	18	13	22	13	14	34
YLR179C	70	33	27	37	30	29	20	25	30	15	10	26	37	27	24	59
SAM1	74	27	25	35	25	12	19	25	29	14	26	30	33	28	28	69
VTA1	39	8	11	27	9	7	4	15	16	3	5	12	21	16	16	59
SWI6	59	12	15	27	16	5	4	11	16	3	7	8	21	16	9	39
TOS4	52	31	26	36	30	26	22	27	34	19	19	24	29	30	29	65
RPL37A	73	27	27	36	34	19	19	28	24	18	28	27	33	36	23	47
EMG1	51	17	23	34	18	13	8	16	20	8	6	18	36	18	15	41
SKG3	75	31	26	35	29	19	19	28	29	19	15	20	35	26	23	44
MDL1	27	20	20	37	22	10	10	21	14	13	8	14	42	20	11	64
ATG26	83	25	30	41	23	14	8	31	34	11	18	27	40	26	33	55
MMR1	73	26	31	36	31	9	11	32	23	14	14	26	40	34	20	79
PEX13	58	26	16	61	32	16	17	28	21	19	13	20	50	31	28	63
HCR1	56	26	17	42	28	16	9	30	17	13	7	17	41	28	21	50
UPS1	30	11	13	31	13	7	7	19	11	9	8	16	31	19	16	30
YLR194C	48	20	29	32	21	14	12	19	27	15	11	17	34	17	18	28
NMT1	61	20	34	57	27	6	14	23	32	18	20	26	53	26	27	55
PWP1	76	22	30	46	19	21	15	31	35	16	6	23	45	27	29	58
SIK1	55	14	31	42	17	3	7	11	27	12	10	30	43	9	32	54
PBA1	25	10	14	22	17	4	7	11	14	10	6	10	15	15	14	47
YKE2	47	10	11	22	14	6	7	14	15	10	4	10	15	14	17	25
COQ9	36	24	15	41	22	23	7	19	13	7	14	14	45	18	12	45
MSS51	28	16	20	17	14	5	12	24	16	17	20	22	23	17	22	35
QRI5	35	22	24	17	22	20	12	20	17	17	5	16	23	16	14	28
HMX1	27	32	26	41	40	30	22	26	23	30	33	34	37	26	38	34
ENT2	41	37	26	38	34	30	20	26	26	19	13	31	42	24	30	62
HRD3	42	26	18	34	20	8	14	26	15	15	14	18	43	19	16	39
SEC13	36	19	22	26	23	13	9	7	22	12	4	7	23	8	10	19
PNP1	39	10	21	23	18	8	7	14	14	12	11	13	22	16	12	34
CLB4	34	13	14	23	12	11	7	21	16	12	8	10	22	14	18	39
YLR211C	33	19	12	36	21	14	10	24	14	12	7	15	33	24	19	34
TUB4	48	22	12	45	26	13	13	24	11	12	7	16	42	29	14	37
CRR1	75	23	31	44	31	12	20	25	26	23	17	26	41	30	23	52
FRE1	56	25	29	44	29	19	21	31	33	24	15	22	36	32	28	55
CDC123	36	12	14	23	11	7	8	12	9	12	4	14	29	7	14	24
CPR6	30	13	19	26	16	5	8	14	19	11	6	12	23	14	15	22
YLR218C	33	7	13	19	13	10	5	15	15	5	4	13	11	21	15	32
MSC3	32	13	15	19	15	4	5	13	21	5	10	7	11	15	13	33
CCC1	54	26	17	47	26	18	12	32	21	12	7	19	43	31	23	98
RSA3	51	14	22	34	18	6	8	12	18	18	7	6	34	6	12	26
UTP13	46	26	19	52	30	14	12	31	20	16	10	21	47	31	25	60
IFH1	74	31	23	43	31	11	11	30	24	14	17	15	42	27	19	87
