; oligo-analysis  -v 1 -sort -i $RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102400_zNNOQn.fasta.fasta -format fasta -return occ -table -1str -quick_if_possible -seqtype dna -bg upstream-noorf -org Escherichia_coli_GCF_000005845.2_ASM584v2 -pseudo 0.01 -l 2 -o $RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.120653_hiGSOB_2nt.tab
; Citation: van Helden et al. (1998). J Mol Biol 281(5), 827-42. 
; Program version              	1.169
; Slow counting mode           
; Oligomer length              	2
; Input file                   	$RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102400_zNNOQn.fasta.fasta
; Input format                 	fasta
; Output file                  	$RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.120653_hiGSOB_2nt.tab
; Count overlapping matches
; Counted on a single strand
; Number of output patterns	16
# seq	aa	ac	ag	at	ca	cc	cg	ct	ga	gc	gg	gt	ta	tc	tg	tt
raiA	39	16	16	21	22	7	10	15	22	10	7	10	9	20	16	29
pheL	11	9	5	3	5	3	8	5	4	6	5	9	8	4	6	11
pheA	15	6	5	6	6	4	6	3	7	5	10	4	3	4	5	8
tyrA	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	3
aroF	27	9	11	19	10	4	10	11	12	9	9	12	17	14	12	22
yfiL	22	12	11	19	12	9	10	11	14	9	4	9	17	12	10	27
yfiR	22	6	4	20	9	5	5	4	13	4	5	4	9	8	12	18
yfiB	1	0	1	4	1	0	1	0	2	0	1	0	2	1	0	0
rplS	3	1	5	5	2	6	1	0	5	1	1	1	4	1	0	4
trmD	5	4	1	1	1	2	4	1	2	2	3	1	2	0	0	0
rimM	0	1	0	1	2	0	1	1	0	0	2	3	0	3	3	0
rpsP	13	17	7	12	17	16	19	15	11	20	17	15	8	14	20	26
ffh	15	11	14	10	14	9	11	5	14	13	4	11	7	6	13	8
ypjD	8	11	5	10	13	4	11	14	6	13	9	11	7	14	14	15
yfjD	3	1	3	0	1	4	0	0	2	0	1	1	0	1	0	2
grpE	18	4	8	9	2	9	7	5	16	6	2	5	3	5	12	10
nadK	10	5	5	9	12	2	7	8	5	6	9	4	3	16	2	18
recN	9	10	4	6	7	3	2	5	2	2	2	5	11	2	3	11
bamE	21	9	11	9	11	6	8	7	9	8	8	7	8	9	5	11
ratA	12	6	7	12	9	9	9	5	8	8	9	5	8	9	5	9
smpB	9	5	5	12	5	9	9	7	9	8	9	6	8	8	9	12
ssrA	17	15	3	22	18	15	11	17	7	15	10	5	14	16	13	15
intA	19	8	14	11	9	23	13	11	14	14	10	8	9	12	9	18
yfjH	0	1	3	2	3	1	0	4	3	2	2	3	1	4	5	8
alpA	8	3	4	2	5	2	0	3	4	2	1	1	1	3	3	0
yfjI	14	4	5	17	9	4	3	6	4	8	5	5	13	7	8	15
yfjJ	21	12	10	17	12	4	2	9	9	2	6	5	18	9	4	11
yfjL	28	16	18	33	21	16	12	19	19	21	16	30	28	15	40	26
yfjM	13	9	7	12	10	13	2	9	7	5	17	4	12	7	7	6
rnlA	6	4	9	12	7	17	2	7	7	5	13	9	12	7	10	13
yfjP	35	18	13	30	22	31	11	25	20	12	10	16	18	28	25	39
yfjQ	2	2	5	5	3	7	3	9	3	7	4	6	6	6	7	15
yfjR	15	10	7	15	14	23	10	15	4	10	4	17	13	20	14	24
ypjK	2	2	3	2	5	4	3	0	2	4	4	2	1	1	2	2
yfjT	6	3	3	1	2	0	1	0	4	0	1	0	1	0	0	0
yfjU	0	1	1	2	0	0	0	1	2	0	0	0	2	0	1	1
yfjV	15	10	7	13	12	5	4	9	7	5	2	5	10	10	6	14
yfjW	14	5	9	13	6	2	4	7	10	5	5	10	10	7	12	15
ypjI	42	23	32	38	29	27	17	33	22	33	21	25	43	23	31	60
yfjX	4	9	3	8	11	11	8	5	3	8	2	1	6	7	1	14
yfjY	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0
ypjJ	0	1	0	1	0	0	0	0	0	0	1	1	2	0	0	1
yfjZ	4	3	3	3	2	2	0	2	5	0	1	2	3	1	4	1
ypjF	2	1	3	1	2	0	1	1	2	2	0	0	1	1	0	2
psaA	33	19	12	12	16	14	4	12	17	5	4	2	9	8	8	13
ypjA	30	15	15	33	25	12	12	21	22	19	11	14	16	24	28	40
pinH	34	23	14	26	21	12	8	20	17	13	16	20	26	13	28	41
ypjC	56	32	32	49	36	18	13	24	27	20	7	28	50	21	30	56
ileY	59	20	23	68	25	4	16	20	33	17	15	30	54	24	41	50
ygaQ	45	30	21	67	39	16	16	25	22	15	5	19	56	35	19	69
csiD	26	16	13	34	17	17	10	23	14	14	6	18	32	20	24	50
lhgO	3	0	2	1	1	0	2	0	2	3	2	0	0	0	1	1
gabD	3	1	2	1	1	1	1	1	2	1	1	1	1	0	2	2
gabT	1	0	1	1	0	0	1	1	3	1	1	0	0	0	2	0
gabP	18	12	12	13	11	15	27	12	16	21	24	11	10	16	10	8
csiR	0	2	2	2	4	1	0	0	2	0	1	1	0	3	1	0
ygaU	3	5	3	2	2	7	9	8	3	8	2	7	4	6	6	7
yqaE	32	9	15	15	8	3	4	14	7	10	4	7	23	7	5	18
ygaV	18	7	14	15	5	4	4	15	7	10	3	9	23	7	8	32
ygaP	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0
stpA	47	19	28	55	26	7	15	23	28	24	18	25	48	21	33	82
alaE	74	27	22	58	36	19	15	29	24	28	10	14	47	25	29	42
ygaC	13	4	9	16	7	7	8	5	11	7	8	9	10	9	10	17
ygaM	17	9	5	16	10	8	8	9	9	7	7	4	10	11	7	13
nrdH	23	15	6	23	14	17	15	15	12	9	8	13	18	21	13	24
nrdF	1	0	0	2	0	0	0	1	1	0	1	0	1	1	0	0
proV	35	15	13	40	28	14	12	20	14	18	17	12	26	28	18	42
proX	8	4	1	3	5	6	3	4	2	5	4	1	2	2	4	2
ygaY	13	10	2	23	20	11	12	10	6	15	5	4	10	17	11	21
ygaZ	11	6	9	12	10	3	4	6	3	5	4	9	14	9	3	14
mprA	10	7	2	10	8	4	2	5	3	1	2	4	9	6	4	12
emrA	18	3	10	10	11	4	7	6	9	11	6	4	3	9	7	7
emrB	0	0	2	0	1	1	1	0	1	1	1	3	0	1	3	0
luxS	13	3	6	4	2	2	2	4	6	2	5	2	5	3	2	6
micA	6	2	4	4	2	5	2	6	3	2	2	3	5	6	2	13
gshA	5	5	4	7	7	2	2	2	3	4	6	4	6	2	5	7
yqaB	31	12	18	22	21	19	17	16	16	16	9	9	15	27	6	25
argQ	16	5	18	18	11	11	13	8	14	15	13	8	16	12	6	13
argZ	6	1	4	8	3	2	2	4	2	3	2	3	8	5	2	6
argY	17	9	17	12	10	11	14	9	12	15	16	11	16	9	7	12
argV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
serV	29	20	17	18	18	10	17	26	18	12	3	21	19	29	17	40
csrA	18	12	14	21	13	5	12	12	16	14	11	14	19	11	18	23
alaS	6	8	8	9	8	7	7	7	6	7	7	6	10	7	4	19
recX	3	2	3	4	3	3	3	4	2	5	4	5	4	4	6	12
recA	6	7	5	9	7	3	2	3	5	3	3	4	10	2	5	4
pncC	12	7	7	8	8	8	5	14	8	8	8	6	6	11	11	16
mltB	30	8	13	23	7	13	8	13	18	9	13	15	19	12	21	32
srlA	32	15	13	23	21	13	8	13	12	9	13	8	19	18	7	30
srlB	2	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0
srlD	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
srlM	7	7	9	9	9	5	5	7	9	7	5	2	7	7	4	4
srlR	7	3	2	5	3	3	3	3	3	3	1	5	4	4	6	10
norR	24	5	11	23	13	4	3	9	9	8	2	11	16	12	15	20
norV	20	11	9	23	15	2	3	11	12	8	4	5	16	9	13	24
hypF	12	8	5	12	7	6	15	7	11	11	16	8	7	10	10	6
hydN	15	8	4	18	13	2	5	6	7	5	3	10	9	11	14	17
ascG	31	12	14	23	14	8	14	5	20	9	12	21	15	11	23	26
ascF	26	21	5	23	23	12	14	14	11	9	8	12	15	20	14	31
ascB	2	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0
hycF	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0
hycE	2	0	4	0	0	0	0	0	3	1	0	1	1	0	1	3
hycD	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hycB	9	4	4	9	7	5	8	5	9	9	9	9	1	7	15	13
hycA	32	12	6	20	13	8	10	13	10	12	6	10	15	12	16	15
hypA	15	10	13	20	16	6	10	6	12	12	8	12	15	10	13	32
hypB	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
fhlA	10	3	3	4	3	4	2	7	3	4	2	3	5	5	5	9
ygbA	22	7	17	26	12	9	11	12	18	16	23	20	20	13	25	34
mutS	34	20	12	26	25	23	11	17	13	16	9	7	20	18	12	22
pphB	19	9	4	10	4	5	4	5	6	2	5	3	13	3	3	9
ygbI	20	6	14	18	10	2	9	7	12	13	7	15	16	6	18	21
ygbJ	21	15	7	18	18	7	9	14	6	13	2	6	16	12	10	20
ygbL	6	6	5	4	5	6	5	8	6	6	3	3	3	7	5	12
ygbM	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
ygbN	6	8	3	7	6	11	3	4	2	0	7	5	10	6	1	8
rpoS	3	3	4	3	4	4	4	3	4	4	8	3	1	4	3	6
nlpD	8	6	6	10	8	7	5	6	5	5	12	12	9	8	11	20
ispD	2	1	1	2	1	2	1	0	1	1	2	0	1	1	0	1
ftsB	11	9	7	17	11	12	11	8	10	8	14	16	12	13	17	16
ygbE	5	4	2	3	6	5	3	0	2	1	4	4	1	4	1	3
cysD	32	11	10	21	12	14	13	17	9	15	7	11	20	16	12	30
iap	30	11	17	21	12	7	13	10	16	15	14	11	20	9	12	32
ygbT	3	0	1	1	0	0	0	0	1	0	1	2	2	0	2	1
casD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
casC	2	1	0	0	0	1	0	2	1	0	1	0	0	1	0	2
casA	51	19	17	57	20	9	12	11	26	9	13	22	48	14	28	57
ygcB	15	4	9	17	9	2	5	7	9	7	6	5	13	9	7	9
sokX	9	5	7	17	7	6	5	9	9	7	2	4	13	9	9	15
cysH	6	2	8	4	7	4	5	3	5	7	5	5	2	5	4	1
cysJ	27	18	12	22	12	12	17	22	13	17	13	17	26	17	18	51
queD	51	17	22	22	18	13	17	12	17	17	12	18	26	13	12	27
ygcN	4	2	4	5	2	2	3	4	3	3	8	10	6	5	9	6
ygcP	3	0	1	4	0	0	0	0	1	0	1	0	3	0	0	2
ygcS	5	3	7	3	4	4	9	4	6	8	10	6	3	6	5	9
ygcU	4	2	2	9	3	3	1	4	3	0	4	3	7	5	3	15
ygcW	39	15	22	26	15	13	8	20	20	11	12	16	27	17	17	39
yqcE	39	16	20	26	17	12	8	22	17	11	13	15	27	20	15	39
ygcE	7	1	3	2	2	1	0	0	3	1	2	0	1	1	0	1
queE	14	9	5	16	9	5	3	8	7	5	2	6	13	6	10	19
yqcG	19	6	8	16	10	2	3	5	6	5	5	9	13	7	9	14
ygcG	2	0	1	2	0	0	0	0	2	0	0	0	2	0	1	2
eno	10	6	7	0	2	3	5	5	5	4	5	10	7	2	6	9
pyrG	18	9	11	15	16	9	10	13	9	13	16	14	10	18	14	31
mazG	3	8	3	3	9	4	1	6	3	1	3	3	3	7	3	9
mazE	5	3	4	11	2	1	3	4	6	3	4	5	10	3	6	6
relA	2	1	4	2	1	3	4	2	5	3	5	2	1	3	3	5
rlmD	6	3	4	3	4	2	2	2	4	1	4	5	3	4	3	5
barA	5	5	2	3	3	4	2	4	4	1	2	3	3	4	4	6
gudD	6	1	1	2	1	0	0	1	2	0	1	0	1	1	1	1
gudP	34	19	18	28	25	21	31	26	19	34	18	26	22	29	30	53
yqcA	3	1	2	0	1	1	1	0	2	0	3	1	0	1	0	0
yqcC	0	0	2	2	1	2	2	5	1	4	2	2	2	3	3	10
csrB	29	7	13	20	8	7	7	14	16	6	4	9	16	17	11	25
syd	11	5	6	4	4	2	2	2	6	0	1	6	6	3	3	5
queF	5	6	2	4	3	1	2	6	3	0	2	5	6	6	4	11
ygdH	9	2	8	10	8	2	4	3	7	5	9	7	4	9	7	16
sdaC	47	23	23	58	34	24	19	23	26	20	13	21	44	32	26	66
sdaB	1	1	0	2	0	5	9	5	1	7	3	3	2	6	1	10
ygdG	4	1	5	7	4	12	8	10	4	8	7	5	5	14	4	12
fucO	5	1	4	1	2	0	1	0	3	1	2	1	1	1	1	2
fucA	72	22	29	47	29	12	14	20	34	16	23	28	36	25	35	57
fucP	58	30	21	47	33	23	16	28	28	17	11	21	37	30	29	70
fucI	4	1	2	4	1	1	1	1	3	0	1	2	3	2	2	3
fucK	5	4	7	9	5	9	7	6	7	10	8	5	8	4	8	5
fucR	5	3	0	6	2	3	7	1	4	4	7	3	3	3	4	1
ygdD	0	3	1	0	0	1	2	0	1	0	2	2	3	0	0	2
gcvA	18	6	8	14	8	3	2	6	4	6	5	7	16	5	6	13
gcvB	13	7	6	14	6	5	2	8	5	6	3	6	16	4	8	18
ygdI	17	8	13	20	8	6	9	11	14	11	7	9	19	9	12	17
csdA	17	9	11	20	12	7	9	13	9	11	6	8	19	14	8	17
tcdA	13	8	12	23	12	12	13	11	13	18	17	15	18	10	21	21
mltA	19	11	7	14	13	9	13	11	11	15	8	7	9	11	13	36
metZ	36	7	11	14	13	8	13	7	11	15	9	11	9	11	13	19
metW	6	1	3	3	1	0	1	0	3	1	1	3	3	0	3	3
metV	6	1	3	3	2	0	1	0	3	1	1	3	2	1	3	2
amiC	16	8	15	19	10	4	11	10	13	12	7	16	19	12	14	44
argA	44	16	10	19	14	7	11	15	12	12	4	8	19	13	10	16
ptrA	16	9	8	18	10	3	8	9	13	11	6	11	13	7	18	14
recC	0	0	2	0	1	1	1	1	1	2	1	0	0	1	0	0
ppdA	16	9	8	7	6	18	18	12	11	14	5	9	7	14	8	20
thyA	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0
lgt	10	8	6	11	11	9	11	10	6	13	7	6	8	10	9	14
ptsP	1	1	0	1	2	1	1	0	0	1	0	1	0	1	0	1
rppH	45	29	23	41	28	25	15	33	24	15	19	37	41	31	39	54
mutH	61	33	29	42	39	20	18	17	30	19	20	32	35	23	33	48
ygdQ	1	2	2	5	4	5	4	5	1	7	5	0	4	3	3	16
ygdR	8	10	8	10	7	8	7	11	6	5	9	6	15	10	3	13
tas	10	1	4	9	4	10	3	10	3	5	5	3	7	10	4	18
aas	5	3	4	5	4	4	6	9	4	5	3	5	5	10	4	10
omrA	7	8	5	7	12	7	8	6	5	6	2	8	3	12	5	12
omrB	28	12	10	8	10	6	12	9	11	13	16	19	9	6	20	23
galR	23	19	9	8	20	16	12	10	6	13	6	12	9	11	10	28
lysA	10	3	4	16	7	2	6	7	5	6	3	5	11	11	6	18
lysR	18	5	7	16	6	3	6	4	11	6	2	3	11	5	7	10
ygeA	2	6	8	6	8	7	8	6	8	8	11	9	5	8	9	18
araE	30	14	6	43	22	11	6	19	12	10	9	13	30	23	23	42
kduD	4	1	1	3	1	0	1	0	1	1	3	3	3	0	3	3
kduI	23	15	6	32	19	14	9	21	15	9	8	9	19	24	18	44
yqeF	28	16	9	23	15	10	4	17	8	9	13	16	25	11	21	28
yqeG	28	16	17	23	21	13	4	9	11	9	10	16	25	8	15	28
yqeH	52	23	21	67	40	13	8	19	25	12	10	14	46	33	22	53
yqeI	44	21	13	45	26	14	11	8	13	9	4	17	40	15	15	37
yqeL	3	2	2	5	3	0	0	1	3	1	1	1	4	1	3	4
yqeK	16	10	11	24	12	2	7	6	14	4	9	12	20	11	12	22
ygeF	22	12	6	24	12	9	7	11	11	4	2	10	20	14	12	16
ygeG	43	12	13	33	17	2	2	5	11	5	4	11	30	7	11	17
ygeH	41	18	21	41	29	8	2	16	14	13	5	13	38	16	16	42
ygeI	25	7	11	21	8	3	1	7	11	6	4	5	19	3	10	25
pbl	12	6	2	12	7	3	3	4	5	0	0	2	7	8	2	8
ygeK	24	3	4	39	10	3	2	9	10	6	7	6	26	11	16	44
ygeO	2	0	0	1	2	1	0	0	0	1	2	0	0	1	0	0
insC1	8	7	9	7	6	6	0	7	7	1	2	4	10	5	4	7
ygeQ	22	9	4	14	8	8	6	6	3	5	3	10	15	6	8	27
glyU	6	2	8	5	6	1	5	4	4	9	4	4	6	4	4	5
ygeR	47	19	34	42	23	16	19	20	39	22	28	20	33	21	27	42
xdhA	42	20	20	42	27	28	19	34	21	22	16	19	33	39	23	47
xdhB	1	1	0	2	1	0	0	0	1	0	1	0	1	1	0	0
ygeV	55	17	24	47	26	13	14	27	26	20	20	30	35	30	38	52
ygeW	52	30	27	47	38	20	14	24	30	20	13	17	35	26	26	55
ygeX	3	0	5	4	3	8	3	4	4	4	7	1	2	5	1	2
ygeY	13	3	2	3	2	4	1	5	4	2	5	1	3	3	4	1
hyuA	0	2	2	1	1	5	3	5	2	2	5	3	2	5	2	11
yqeA	6	3	4	5	5	2	0	2	6	1	3	1	2	2	4	0
yqeB	2	1	2	4	1	4	3	1	3	1	8	4	3	2	3	4
yqeC	7	3	7	12	3	5	2	5	7	3	9	5	11	5	6	11
mocA	11	5	5	12	6	9	2	7	5	3	5	3	11	7	3	7
ygfK	38	13	18	31	21	18	10	16	19	13	13	13	21	21	17	38
ssnA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ygfM	7	1	7	3	2	4	1	2	6	2	5	1	2	2	2	2
xanQ	21	5	8	14	4	7	9	10	12	9	9	7	10	9	12	17
guaD	2	0	3	0	2	0	0	0	1	0	1	2	1	1	0	0
ghxQ	5	3	1	4	3	1	1	2	2	0	1	1	3	3	1	3
ygfT	52	17	24	45	28	11	20	18	31	23	20	19	28	25	29	44
uacT	44	19	18	45	29	20	20	24	25	23	11	17	28	31	28	52
idi	11	6	3	14	8	2	6	7	7	4	6	7	7	11	9	13
lysS	2	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0
prfB	12	4	5	8	6	4	4	7	5	4	3	3	6	9	3	6
recJ	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1
dsbC	5	1	2	1	0	0	1	1	4	0	2	1	0	1	2	2
xerD	10	4	7	9	8	1	6	7	5	10	8	6	7	7	8	7
fldB	7	6	7	9	8	8	6	7	7	10	1	4	7	5	8	10
sdhE	30	11	16	18	8	7	15	12	21	15	10	14	15	9	20	20
ygfZ	20	14	12	18	20	10	15	16	9	15	7	11	15	21	8	30
yqfA	10	8	12	13	9	2	6	9	10	5	6	13	13	11	10	25
yqfB	3	2	5	3	3	2	0	2	3	1	2	2	3	3	1	2
bglA	2	2	2	3	1	2	0	5	3	1	2	2	3	3	3	3
ygfF	27	13	20	11	16	19	14	15	19	16	23	10	10	16	11	25
gcvP	6	6	9	6	9	5	5	11	9	5	10	4	3	14	4	11
gcvH	0	1	1	2	0	0	0	1	3	0	1	0	1	0	3	9
gcvT	30	16	15	42	25	18	14	23	21	13	19	26	26	33	32	93
ubiI	4	1	2	1	1	0	1	0	1	1	3	1	2	0	0	3
pepP	8	2	3	0	1	0	1	0	2	0	1	3	1	0	1	1
ygfB	7	10	10	10	9	17	6	16	14	12	8	5	7	9	14	12
zapA	12	5	16	10	14	8	6	10	9	12	17	10	7	14	9	7
ssrS	4	4	3	0	2	1	2	2	3	0	2	5	3	1	3	5
fau	7	8	3	5	9	9	3	6	5	4	1	0	3	5	3	3
sibC	1	4	1	6	3	5	4	3	6	3	2	2	3	3	5	7
ibsC	19	9	13	12	14	14	12	14	12	16	18	12	8	15	15	24
serA	31	14	6	26	21	13	12	11	12	12	11	9	14	18	15	29
rpiA	5	3	1	7	3	1	4	1	3	3	1	3	4	3	4	8
yqfE	3	3	0	3	3	2	0	7	1	4	1	3	2	3	8	7
argP	7	3	7	3	8	1	0	0	3	4	2	3	2	1	3	3
scpA	25	13	7	17	20	9	10	10	8	13	6	7	10	14	11	22
scpB	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	4
scpC	5	1	2	0	0	2	2	1	3	1	1	1	1	1	1	0
ygfI	11	8	6	12	5	9	11	11	9	9	16	8	12	10	10	18
yggE	13	5	8	5	5	3	3	7	8	7	6	2	5	4	5	5
argO	11	5	5	18	8	7	5	13	6	7	3	2	14	15	5	13
mscS	26	8	18	31	21	19	18	22	19	30	18	15	18	23	27	43
fbaA	19	16	24	11	18	8	11	8	21	16	12	8	11	6	10	14
pgk	6	4	5	2	5	1	3	2	5	4	1	1	1	3	1	4
epd	26	11	18	21	18	13	11	16	16	13	16	17	16	20	17	34
yggD	1	1	1	2	1	1	1	1	3	0	2	1	1	2	2	0
yggP	3	1	2	0	1	0	0	0	1	0	1	1	2	0	0	1
cmtA	1	2	1	3	1	1	0	5	1	0	1	0	4	4	0	2
cmtB	36	15	9	40	17	11	15	10	11	13	10	16	36	14	16	43
tktA	26	7	19	18	20	10	24	10	16	26	16	18	9	21	16	20
loiP	20	18	10	18	16	16	24	19	21	26	10	7	9	16	20	26
speB	10	7	4	11	5	11	9	7	7	5	7	9	10	10	7	17
speA	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1
yqgB	11	9	8	4	7	1	8	12	7	7	8	10	7	10	8	17
yqgC	17	10	12	4	8	8	8	8	10	7	1	9	7	7	7	11
metK	42	19	21	25	27	20	12	8	20	16	9	13	18	12	15	25
galP	40	30	15	43	41	16	17	22	15	19	9	16	32	32	18	57
yggI	2	1	4	3	5	10	4	12	2	7	2	1	1	13	2	6
endA	7	7	4	5	6	3	4	10	5	6	4	4	5	6	8	9
rsmE	3	10	2	2	3	8	8	5	5	4	6	3	6	1	2	10
gshB	2	0	2	1	0	0	1	0	3	0	1	0	1	0	0	0
yqgE	5	9	8	2	7	8	5	11	11	7	4	3	2	6	8	11
yggR	0	0	2	1	0	1	1	1	2	0	1	1	1	2	0	3
yggS	3	1	1	1	0	1	1	2	2	0	1	0	1	2	0	0
yggT	4	1	1	1	0	1	1	0	2	1	2	0	1	0	0	1
rdgB	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0
yggM	7	5	2	10	6	11	10	5	4	6	7	5	7	10	4	16
ansB	17	9	7	15	7	7	8	11	7	6	5	11	18	11	9	26
yggN	17	9	9	14	10	6	12	11	14	18	16	5	8	6	15	12
trmI	12	14	7	7	16	9	9	9	7	13	12	6	5	7	9	17
mutY	17	6	9	7	9	12	9	7	7	13	9	14	5	7	16	12
yggX	2	0	3	3	0	0	3	0	5	1	1	2	1	1	2	2
mltC	11	9	2	2	9	5	5	2	2	6	3	1	1	1	3	1
nupG	25	12	6	19	22	12	9	5	9	10	8	9	6	15	13	20
speC	16	18	15	20	18	22	28	32	18	30	19	28	16	30	33	53
yqgA	53	28	32	20	33	19	28	15	30	30	22	18	16	18	18	16
pheV	11	2	8	11	6	3	7	1	11	8	3	7	4	3	11	8
yghE	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
yghF	13	9	6	11	11	1	8	6	8	5	6	6	7	10	5	12
yghG	6	6	3	8	4	3	1	3	4	0	0	2	9	3	2	10
pppA	14	14	10	11	14	17	21	6	9	24	16	5	12	4	6	13
sslE	54	17	21	56	26	10	16	22	21	16	7	29	47	31	29	81
glcA	36	22	22	31	18	17	19	18	14	22	15	21	43	11	16	28
glcB	5	2	2	1	1	0	2	0	4	1	1	0	1	0	0	0
glcG	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glcF	0	0	2	0	1	0	0	1	1	2	2	0	0	0	0	0
glcD	38	24	19	11	26	10	12	12	15	15	7	11	13	12	10	14
glcC	14	11	12	11	10	7	12	19	12	15	10	24	13	15	26	38
yghO	0	2	1	3	3	2	1	4	2	1	2	1	1	5	1	4
insH1	4	1	4	3	1	2	1	1	5	1	2	2	1	2	3	0
yghQ	3	3	2	3	2	0	2	4	3	3	6	1	4	2	2	4
yghR	4	2	1	4	2	1	1	0	4	0	4	0	2	1	2	2
yghS	20	9	4	25	12	5	5	3	6	3	7	9	20	9	8	27
yghT	27	9	3	25	8	7	5	4	9	3	5	9	20	6	12	20
pitB	36	12	7	43	16	10	8	10	13	6	6	17	33	16	21	36
gss	13	8	19	9	11	8	6	12	11	14	7	23	13	7	24	18
yghU	18	23	12	9	24	7	6	19	7	14	8	8	13	11	11	13
hybG	1	0	1	1	0	1	1	0	1	0	1	1	2	0	0	1
hybA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hybO	18	7	4	26	11	8	12	8	7	13	5	7	20	11	11	19
yghW	17	5	6	13	4	1	8	6	6	7	4	6	14	6	6	8
yghX	24	14	11	9	13	13	13	13	12	14	5	11	9	11	12	20
gpr	20	11	13	9	12	5	13	11	11	14	13	14	9	12	13	24
yqhA	14	12	9	12	8	9	11	11	12	7	8	15	13	10	14	24
yghA	24	15	11	12	14	8	11	9	10	7	9	12	13	12	8	14
exbD	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0
exbB	27	12	13	22	13	3	16	11	18	17	12	14	17	11	19	25
metC	25	14	11	22	19	12	16	13	11	17	3	12	17	18	13	27
yghB	14	7	10	9	11	6	6	4	9	7	9	8	6	7	8	17
yqhC	5	2	7	10	8	10	3	15	9	13	6	4	3	11	16	13
yqhD	13	4	15	10	16	6	3	7	11	13	10	2	3	9	8	5
dkgA	7	8	6	3	8	6	7	7	5	5	6	6	4	9	2	14
yqhG	22	9	10	16	14	15	12	11	11	10	11	8	10	17	8	14
yqhH	13	4	2	6	3	1	1	2	3	2	3	0	6	0	1	2
ygiQ	5	2	4	10	3	8	7	8	7	5	7	2	7	11	3	20
ftsP	4	5	3	5	6	2	3	4	2	5	6	4	5	3	4	12
plsC	20	12	12	13	13	19	17	11	14	15	13	13	10	14	13	23
parC	7	4	7	11	5	8	13	8	10	12	8	7	8	10	9	9
ygiS	13	6	7	8	6	5	8	6	7	9	11	7	8	6	8	16
mqsR	17	13	7	12	9	10	5	22	3	10	12	11	20	13	12	27
ygiV	4	2	2	2	2	5	6	1	3	4	7	2	2	3	1	5
ygiW	18	9	8	9	6	7	6	9	6	7	4	10	14	6	9	22
qseB	22	10	9	9	9	4	6	8	6	7	7	9	14	6	6	18
ygiZ	36	17	15	32	15	6	13	15	23	11	12	18	26	15	24	39
mdaB	39	18	15	32	24	12	13	15	15	11	6	17	26	23	15	36
ygiN	2	1	6	0	1	1	0	3	3	2	2	1	3	1	0	3
parE	5	4	0	2	1	1	2	3	2	0	0	0	3	2	0	2
cpdA	3	3	1	1	2	2	2	1	2	0	1	2	1	1	1	0
nudF	21	12	11	15	18	6	11	9	7	17	8	12	14	9	14	19
tolC	19	12	9	15	14	8	11	11	9	17	6	12	14	7	18	21
ygiB	10	10	4	8	7	14	12	11	9	7	11	6	7	13	6	11
ygiC	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0
ygiD	13	8	6	17	12	6	6	8	9	3	5	6	10	15	6	11
zupT	11	6	8	17	6	5	6	6	15	3	6	8	10	9	12	13
ribB	23	14	25	25	15	25	23	18	23	25	27	27	26	18	27	31
yqiC	31	27	18	25	27	27	23	25	18	25	25	14	26	23	15	23
ygiL	44	13	10	41	15	6	4	16	9	4	1	11	39	18	10	41
yqiG	15	4	3	12	7	5	6	0	5	5	6	3	8	4	4	7
insC1	27	11	12	27	14	12	7	7	13	6	8	9	23	11	10	23
yqiH	2	1	1	1	1	0	0	1	2	0	1	0	1	1	1	1
glgS	29	15	15	27	14	5	6	13	15	8	14	16	27	10	18	35
yqiJ	35	16	13	27	18	14	6	15	10	8	5	15	27	15	14	29
yqiK	7	0	1	4	1	0	0	0	1	0	1	0	4	1	0	5
